Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Raúl Alberto Montero Vázquez,,,5,hace una semana,,5,5,5,
Fernando galleguillos,,,5,hace una semana,,5,5,4,
Enrique Ortega,,,5,hace una semana,,5,5,5,
Deporte Motor Argentina ADMA,,,5,hace una semana,,5,5,4,
Daniel Romano,,,5,hace una semana,,5,5,5,
Maria belen Paulitti,,,5,hace una semana,,5,4,5,
Daniela Molins,,,5,hace una semana,,5,5,5,
Paula Ortega,,,5,fecha de edición: hace una semana,,5,5,5,
José Miguel Olivares,,,5,hace una semana,,5,5,5,
Isabela Andrade,,,5,hace una semana,,5,5,3,
daniela yungo,,,5,hace una semana,,5,5,5,
Sebastian Chauca,,,5,hace una semana,,5,5,5,
Valery Armijo Aldoradin,,,5,hace una semana,,5,5,2,
Kelly Armijo Aldoradin,,,5,fecha de edición: hace una semana,,5,5,5,
Martín Fernández,,,5,fecha de edición: hace una semana,,5,1,5,
Cristian Costa,,,5,hace una semana,,3,5,3,
Andres Delmonton,,,5,hace una semana,,5,5,5,
Carlos Elias Vasquez Guerrero,,,5,hace una semana,,5,4,5,
Cristian Gabriel Costa,,,5,fecha de edición: hace una semana,,4,5,5,
Kevin Gonzalez,,,5,hace una semana,,5,5,5,
Melany Molinas,,,5,hace una semana,,5,5,5,
Gerardo Avendaño,,,5,hace una semana,,5,5,5,
Luis Benitez,,,5,hace una semana,,5,5,5,
Andre,,,5,hace una semana,,5,5,5,
Michelle Festinger,,,5,hace una semana,,5,5,5,
Martha Liliana Buitrago,,,5,hace una semana,,5,5,5,
Micaela Gomez,,,5,hace una semana,,5,5,5,
Bárbara Sepúlveda,,,5,hace una semana,,5,5,3,
Mario Petazzi,,,5,hace una semana,,5,5,5,
Inés González,,,5,hace una semana,,5,3,5,
Emilse Varela,,,5,hace una semana,,2,5,4,
Walter Correa,,,5,hace una semana,,5,5,5,
Amaranta Gentile,,,5,hace una semana,,5,5,5,
Matheus Dantas S.C.,,,1,hace una semana,,5,5,5,
Edgardo De Luisa,,,5,fecha de edición: hace una semana,,5,5,5,
Julia Becerra,,,5,hace una semana,,5,5,4,
Jorge Alberto Loza Nuño,,,5,hace una semana,,5,5,5,
Mónica Martinez,,,5,hace una semana,,5,5,5,
Mónica Velázquez,,,5,hace una semana,,4,5,5,
Pato Dez,,,3,hace una semana,,5,5,5,
Sebastian Velandia,,,1,hace una semana,,5,5,5,
Juan Martin Ferraro,,,5,hace una semana,,5,5,5,
Laura Belingueres,,,5,hace una semana,,5,5,5,
Marina Crespo,,,5,hace una semana,,5,5,4,
Maria Gomez,,,5,hace una semana,,5,5,5,
patricia ramon,,,5,hace una semana,,5,4,4,
Mariela Marrasquin,,,5,hace una semana,,3,5,5,
Ruben Orea,,,4,hace una semana,,5,5,5,
Mauro Debernardi,,,5,hace una semana,,5,5,5,
Maria del Carmen Di Buono,,,4,hace una semana,,5,5,5,
Flavia Salinas,,,5,hace una semana,,5,5,5,
Andrea Bazzano Pérez,,,5,hace una semana,,5,5,5,
Paula Casares,,,5,hace una semana,,5,5,5,
Rosalia Muñoz,,,5,hace una semana,,5,5,4,
Ortopedia Cordero,,,5,hace una semana,,5,5,5,
- Nelson,,,1,hace una semana,,5,5,5,
La tribu Concepcion,,,5,hace una semana,,5,5,5,
Mauro Zelaya,,,5,hace una semana,,5,5,5,
Cecilia Corsi Zapata,,,5,hace una semana,,5,5,5,
Valeria Reyes,,,5,hace una semana,,5,5,5,
Dehiby Corredor,,,5,hace una semana,,5,5,5,
valeria Llompart,,,3,hace una semana,,5,5,5,
Laura Raid,,,4,hace una semana,,5,5,5,
Marcelo De Almeida,,,5,hace una semana,,5,5,5,
Luis Soriano,,,5,hace una semana,,5,5,5,
Carla Melendres,,,4,hace una semana,,5,5,5,
Enrique Langton B.,,,5,hace una semana,,5,5,5,
Pia Eugeni,,,5,fecha de edición: hace una semana,,5,5,5,
Maria Emilia Bricchi,,,5,hace una semana,,5,5,5,
Cande Rodríguez,,,5,hace una semana,,5,5,5,
Melanie Davant,,,5,hace una semana,,5,5,5,
Martin Amigo,,,5,hace una semana,,5,5,4,
Facundo Puma,,,5,hace una semana,,4,5,5,
Simón,,,5,hace una semana,,5,5,5,
Julián Marcos,,,5,hace una semana,,5,5,5,
María Belén Gómez Pereyra,,,5,fecha de edición: hace una semana,,5,5,5,
Ivan Barreras,,,5,hace una semana,,5,5,5,
Zudraa,,,5,hace una semana,,5,5,4,
jeremias arrieta,,,5,hace una semana,,5,5,4,
Oriana Ibarra,,,5,hace una semana,,5,5,5,
Belén Monteagudo,,,5,hace una semana,,5,5,5,
Francisco Rigatuso,,,5,hace una semana,,5,5,5,
Cirugia general Hospital Centenario,,,5,hace una semana,,5,5,5,
Bianca Giacomino,,,5,hace una semana,,5,5,4,
Lourdes Dituro,,,5,hace una semana,,5,5,5,
Maria Paula Ceballos,,,5,hace una semana,,5,5,5,
Valentina Armando,,,4,hace una semana,,5,5,5,
cintia heck,,,5,hace una semana,,5,5,5,
Lucas Costa,,,5,hace una semana,,5,5,5,
Larissa M. Silva,,,5,hace una semana,,5,5,4,
Natalia Ortiz,,,5,hace una semana,,5,5,5,
Andrés Bignotti,,,5,hace una semana,,5,5,5,
Romina Belsito,,,5,hace una semana,,5,5,5,
Maximiliano Fernandez,,,5,hace una semana,,5,5,3,
Sashai Rostagno Cubero,,,5,hace una semana,,5,5,5,
Agustin Mendez,,,5,hace una semana,,5,5,5,
Giovani Paoloni,,,5,hace una semana,,5,5,5,
CARLAA MARTOREELL,,,4,hace una semana,,5,5,5,
Santiago Galvagno,,,5,hace una semana,,5,5,5,
may schurmann,,,5,hace una semana,,5,5,5,
Agustin Ramseyer,,,4,hace una semana,,5,5,5,
Leonel Rodríguez,,,5,hace una semana,,5,5,5,
Valentina Rodríguez,,,5,hace una semana,,5,5,5,
Ceci Iriarte,,,5,hace una semana,,5,5,5,
Maria Laura Freitas,,,5,hace una semana,,5,5,5,
Werner Ponce,,,5,hace una semana,,5,5,5,
Asley Espejo,,,5,hace una semana,,5,5,5,
Pablo Gassmann,,,2,hace una semana,,5,5,5,
Sebaa Calvo,,,4,hace una semana,,5,5,5,
Matthew,,,5,hace una semana,,5,5,5,
Julián Marino Cesarini Rosales,,,4,hace una semana,,5,5,5,
Daii Luis,,,5,hace una semana,,5,2,5,
Juan Corradini,,,5,hace una semana,,5,5,5,
Juan Sebastián Manzo,,,5,hace una semana,,5,4,5,
dario nieto,,,5,hace una semana,,4,5,5,
Ricardo De Donato,,,5,hace una semana,,5,4,5,
Johanna Rodriguez,,,5,hace una semana,,3,4,5,
James Gilmour,,,5,hace una semana,,5,5,5,
Sandra Gosetti,,,5,hace una semana,,5,5,5,
Diana Sonia Grilli,,,5,fecha de edición: hace una semana,,5,5,5,
Federica Olivera,,,5,hace una semana,,5,5,5,
Ezequiel Luján,,,5,hace una semana,,5,5,5,
Nick,,,5,hace una semana,,5,5,5,
camilor78,,,5,hace una semana,,5,5,5,
LEANDRO AGUIRRE,,,5,hace una semana,,5,5,5,
Oscar Zabia,,,5,hace una semana,,5,5,5,
Faustina Piccardini,,,5,hace una semana,,5,4,5,
Constanza Vasquez,,,5,hace una semana,,5,5,5,
Valentina Ojeda,,,5,fecha de edición: hace una semana,,5,5,5,
Sofia,,,2,hace una semana,,5,5,4,
Valentino Zabia,,,5,hace una semana,,5,5,3,
Florencia Zabia,,,5,hace una semana,,5,4,5,
Fiore Remolcoy,,,4,hace una semana,,5,3,4,
Ilan Banchik,,,5,28/10/2025,,3,5,4,
Gimena Abed,,,5,28/10/2025,,5,4,5,
Paola Feldhaus,,,5,28/10/2025,,4,4,5,
Fabiola Turnes,,,5,28/10/2025,,5,5,5,
Márcio Deschamps,,,5,28/10/2025,,5,5,5,
Freddy Guzman,,,5,28/10/2025,,5,5,5,
Valeria Montanaris,,,5,28/10/2025,,5,5,5,
Sergio Daniel Navarro,,,5,28/10/2025,,5,5,5,
Mabealma,,,5,28/10/2025,,5,5,5,
Cecilia Mosetti,,,5,28/10/2025,,5,5,5,
Martin Montano,,,5,28/10/2025,,5,5,5,
Ignacio Silva,,,5,28/10/2025,,5,5,5,
Gimena Arnejo,,,5,28/10/2025,,5,5,5,
Eduardo Moser,,,2,28/10/2025,,5,5,5,
Vivi,,,5,28/10/2025,,5,5,5,
Silvia Fraresso,,,5,28/10/2025,,5,5,5,
Antonio Ferreira,,,5,28/10/2025,,5,5,5,
Maximiliano Destefanis,,,4,28/10/2025,,5,5,5,
Ms,,,5,28/10/2025,,5,5,5,
Saulimar Surt,,,5,28/10/2025,,5,5,5,
Raul Vizcaino,,,4,28/10/2025,,5,5,5,
Daniela Alarcon,,,5,28/10/2025,,5,5,5,
Ale Barcia,,,5,28/10/2025,,5,5,3,
Ricardo Correa,,,5,28/10/2025,,5,5,5,
Yess,,,4,28/10/2025,,5,5,5,
Viviana Loto,,,5,28/10/2025,,5,5,3,
Erika Solange Ruiz Dominguez,,,5,28/10/2025,,5,5,5,
Carla A.B. K,,,5,28/10/2025,,5,5,5,
Paula Quiroz,,,5,28/10/2025,,5,5,5,
ROBERT PROVENZANO,,,5,28/10/2025,,5,5,5,
Maëva Collet - - Janssens,,,5,28/10/2025,,5,5,5,
Lorenzo Espinoza,,,4,28/10/2025,,5,5,5,
Sofia Idoyaga,,,5,28/10/2025,,5,5,5,
Isidora Moreno,,,5,28/10/2025,,5,5,5,
irene burt,,,1,28/10/2025,,5,5,5,
Diego Craig,,,5,28/10/2025,,5,5,5,
Alejandra Tannuri,,,5,28/10/2025,,5,5,3,
Jose Antonio Martín Robles,,,5,28/10/2025,,5,5,5,
Belkis Scolari,,,5,28/10/2025,,5,3,4,
Alex Arrieta,,,5,28/10/2025,,5,5,5,
Camilo Andres Vasquez Meza,,,5,28/10/2025,,4,4,5,
Ramiro Calle,,,5,28/10/2025,,5,5,5,
Markel Ibarnavarro,,,5,28/10/2025,,5,5,,
IÑIGO BENITO,,,5,28/10/2025,,5,5,,
Markel Huete,,,5,28/10/2025,,…,5…,,
Norma Bordon,,,5,28/10/2025,,…,,,
Camila Lobato,,,5,28/10/2025,,5,,,
Dra. Evangelina Chaparro Campias,,,5,28/10/2025,,,,,
Leonardo Taglialegna,,,5,28/10/2025,,,,,
Dr Segovia Jose,,,5,28/10/2025,,,,,
Candela Deasis,,,5,28/10/2025,,,,,
camila lencina,,,5,28/10/2025,,,,,
Luna Criado,,,5,28/10/2025,,,,,
Juan Pablo Simoes,,,5,28/10/2025,,,,,
Dario Lotufo,,,5,28/10/2025,,,,,
Lautaro Machaca,,,5,28/10/2025,,,,,
Malena Méndez,,,5,28/10/2025,,,,,
GASTON SALAZAR,,,5,28/10/2025,,,,,
Carlos Chirino,,,5,28/10/2025,,,,,
Natalia Nuñez,,,5,28/10/2025,,,,,
Rodrigo Gonzalez,,,4,28/10/2025,,,,,
Luciano Mendez,,,5,28/10/2025,,,,,
lola villada,,,5,28/10/2025,,,,,
Florencia Gonzalez,,,5,28/10/2025,,,,,
Santiago Teixeira,,,5,28/10/2025,,,,,
Micaela Moreno,,,5,28/10/2025,,,,,
Bren Toscano,,,5,28/10/2025,,,,,
Agustin Moreno,,,5,28/10/2025,,,,,
Martin Mazzieri,,,5,28/10/2025,,,,,
Ezequiel Raigorodsky,,,5,28/10/2025,,,,,
Agustin Peña,,,5,28/10/2025,,,,,
Julieta Moya,,,5,28/10/2025,,,,,
Diego Augusto Scocco,,,5,28/10/2025,,,,,
Eve Moreno,,,5,28/10/2025,,,,,
Pao Larregui,,,5,28/10/2025,,,,,
Marina Larregui,,,5,28/10/2025,,,,,
Anna Scocco,,,4,28/10/2025,,,,,
Natalia Perez,,,5,28/10/2025,,,,,
Veronica Ciampa,,,5,28/10/2025,,,,,
Andrup2890 P,,,5,28/10/2025,,,,,
Breenn,,,5,28/10/2025,,,,,
Luna Panzardi,,,5,28/10/2025,,,,,
Carolina Palacio,,,5,28/10/2025,,,,,
Brisa Gonzalez,,,5,28/10/2025,,,,,
Maria de los angeles Richard,,,5,28/10/2025,,,,,
Marcio Oicram,,,5,28/10/2025,,,,,
mía romagnoli,,,5,28/10/2025,,,,,
Martin Cubilla,,,5,28/10/2025,,,,,
Luján Brizuela,,,5,28/10/2025,,,,,
Agus Cardozo,,,5,28/10/2025,,,,,
ALBERTO CARDOZO,,,5,28/10/2025,,,,,
Mariel Cipolla,,,5,28/10/2025,,,,,
Marcelo Cardozo,,,5,28/10/2025,,,,,
Tania Lorena Oribe,,,5,28/10/2025,,,,,
Lorena Cardozo,,,5,28/10/2025,,,,,
Joaquin Cardozo,,,5,28/10/2025,,,,,
micaela cardozo,,,5,28/10/2025,,,,,
Diego Javier Ortega Vera,,,5,28/10/2025,,,,,
Leonardo Galli,,,5,28/10/2025,,,,,
Jorge Alderete,,,5,28/10/2025,,,,,
Francisco Morales Reyes,,,5,28/10/2025,,,,,
Daniel Estrella,,,5,28/10/2025,,,,,
Veronica Vanesa Kizomba,,,5,28/10/2025,,,,,
Matias matiasrios,,,5,28/10/2025,,,,,
JUAN PABLO MONTOYA BUILES,,,5,28/10/2025,,,,,
Pedro Pablo Alvarado Berduo,,,5,28/10/2025,,,,,
Pame Morínigo,,,5,28/10/2025,,,,,
Andres Laureano,,,4,28/10/2025,,,,,
Pamela Pichifilo,,,5,28/10/2025,,,,,
Debbie Sanchez,,,4,28/10/2025,,,,,
Fernando gonzalez,,,5,28/10/2025,,,,,
Cristina Cabral,,,5,28/10/2025,,,,,
Valentina Bignone,,,5,28/10/2025,,,,,
Santino arevalo,,,5,28/10/2025,,,,,
Ricardo Arenas Moll,,,5,28/10/2025,,,,,
Valentina Guzman,,,5,28/10/2025,,,,,
Maria Peluffo,,,5,28/10/2025,,,,,
Evelyn Arce,,,5,28/10/2025,,,,,
Naileth Sanchez,,,5,28/10/2025,,,,,
Fabian Guerrini,,,5,28/10/2025,,,,,
Elvio Yala martinez,,,5,28/10/2025,,,,,
Hernán Costanzo,,,5,28/10/2025,,,,,
Daniel Arce,,,5,28/10/2025,,,,,
Edgardo Peñeñory,,,5,28/10/2025,,,,,
Adriana Torres,,,5,28/10/2025,,,,,
Paola Morbello,,,5,28/10/2025,,,,,
Jorge Nuñez,,,5,28/10/2025,,,,,
Adrian Roldan,,,5,28/10/2025,,,,,
Miño Carla,,,4,28/10/2025,,,,,
Garine Arslanian,,,5,28/10/2025,,,,,
Natalia Casas,,,3,28/10/2025,,,,,
Daniel Alvarez,,,5,28/10/2025,,,,,
leandro rasse,,,4,28/10/2025,,,,,
Bárbara Sousa,,,4,28/10/2025,,,,,
Daniel Peralta,,,5,28/10/2025,,,,,
belen specht,,,5,28/10/2025,,,,,
Abigail Spadoni,,,5,28/10/2025,,,,,
jennifer garcia,,,5,28/10/2025,,,,,
Guille Guti,,,5,28/10/2025,,,,,
Matias Barboza,,,5,28/10/2025,,,,,
Gerardo murdoch,,,5,28/10/2025,,,,,
Maria Emilia Diaz,,,5,28/10/2025,,,,,
Carolina Aylen Esponda,,,5,28/10/2025,,,,,
Belen Sande,,,5,28/10/2025,,,,,
sofia gonzalez,,,5,28/10/2025,,,,,
Mateo Navarro,,,5,28/10/2025,,,,,
Russito,,,3,28/10/2025,,,,,
Ynaila Caetano,,,5,28/10/2025,,,,,
Carlos javier Frisenda,,,5,28/10/2025,,,,,
Matias Oros,,,5,28/10/2025,,,,,
Matias Oros,,,5,28/10/2025,,,,,
Oros Melany,,,5,28/10/2025,,,,,
Luis Rodriguez,,,5,28/10/2025,,,,,
Micaela Godino,,,5,28/10/2025,,,,,
Lau Poggio,,,5,28/10/2025,,,,,
mackii poggio,,,5,28/10/2025,,,,,
Maria Lourdes Liebana,,,5,28/10/2025,,,,,
Mariacecilialiebana@gmail.com julia1106,,,5,28/10/2025,,,,,
Brisa Bareiro,,,5,28/10/2025,,,,,
FLAVIA,,,5,28/10/2025,,,,,
Solcire Coronel Ridolfi,,,5,28/10/2025,,,,,
Ivo Alessandro Lichardi Irigoyen,,,5,28/10/2025,,,,,
daniela Coria,,,5,28/10/2025,,,,,
Guillermina Herrera,,,5,28/10/2025,,,,,
Bianca Gentile,,,5,28/10/2025,,,,,
bianca moyano,,,5,28/10/2025,,,,,
Maurii V.,,,5,28/10/2025,,,,,
Veronica Lazzari,,,5,28/10/2025,,,,,
veronica dinis,,,5,28/10/2025,,,,,
Antonella Bruno Di Chiacchio,,,5,28/10/2025,,,,,
Soy María Agustina,,,5,28/10/2025,,,,,
Cecilia Bobko,,,5,28/10/2025,,,,,
Cielo Filas,,,5,28/10/2025,,,,,
valeria Guglielmetti,,,3,28/10/2025,,,,,
Maximiliano Gigena,,,5,28/10/2025,,,,,
vagner john,,,4,28/10/2025,,,,,
dardo hernandez,,,5,28/10/2025,,,,,
Milena Roberti,,,5,28/10/2025,,,,,
Damian Perez parry,,,5,28/10/2025,,,,,
Ivan Olivera,,,5,28/10/2025,,,,,
MARIANELA MART,,,5,28/10/2025,,,,,
Eric Chung,,,5,28/10/2025,,,,,
Marcos Fajardo,,,5,28/10/2025,,,,,
María Fernanda Arranz,,,3,28/10/2025,,,,,
Verónica Severo,,,4,28/10/2025,,,,,
mateo picot,,,5,28/10/2025,,,,,
Caro Mangini,,,5,28/10/2025,,,,,
Romina Quiroz,,,5,28/10/2025,,,,,
Gabriel de la Peña,,,5,28/10/2025,,,,,
Luz Claros,,,5,28/10/2025,,,,,
