Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Marcraft,,,5,05/11/2025,"Excelente experiencia, muy recomendado.
Las pizzas riquísimas y con muchísima variedad para todos los gustos.
El servicio genial, nos dieron un servicio espectacular. Muchas gracias a Nico que nos atendió rápido y fue muy atento.
El ambiente es muy bueno y tiene cuadros y cosas interesantes para ver, como por ejemplo el horno que no se apaga desde que abrieron en 1932",5.0,5.0,5.0,
Claudia Aquino,,,5,10/03/2025,"Erwin y Claudia nos atendieron espectacularmente bien,muy amables y serviciales.La comida es excelente!!Volveré seguro!!",5.0,5.0,4.0,
Lizth Montes Capestany,,,5,06/09/2025,Gracias Gabriel sabes vender muy bien tu sonrisa es amable. Antonella eres hermosa gracias pir el.servicio. queremos volver desde Colombia. Pasto Nariño . son maravillosos,5.0,5.0,5.0,
ROCIO PERALTA,,,5,08/06/2025,"Espectacular, desde la entrada hasta el final. Re bien atendidos por Daniel Pacheco, comimos sin fin!! Pero destacó sobre todo la atención, porque desde el momento uno nos recibieron con la mejor incluso veníamos con una bebé y no dieron la prioridad. Mil gracias, volveremos pronto! 🇦🇷✨",4.0,5.0,4.0,
Thiago Almeida “Thi”,,,5,06/09/2025,"Una de las mejores pizzas que ya comí en mi vida, viajé desde Brasil para visitar un amigo y no podría irme sin comer esta rica pizza de guerrin, que siempre hizo parte de nuestros encuentros. Además el atendimento de Nicolás, fue impecable y muy amable!",5.0,4.0,4.0,
Federico Rezett,,,5,15/10/2025,Gran atención. Muy buenas pizzas estilo porteño. Vale la pena probarlas aunque sea una vez.,5.0,3.0,5.0,
Vale B,,,5,07/08/2025,Las mejores pizzas de Bs As!!!,3.0,5.0,5.0,
Luciana Porras Lujan,,,5,05/11/2025,La atención de Cristian estuvo excelente. Y Claudia muy amable. Siempre es una linda experiencia,5.0,5.0,5.0,
C.J,,,5,05/11/2025,"Excelente atención !!.
Muy ricos platos a precios razonables.
Súper agradable el ambiente , un lugar con historia.
Mucha , mucha gente, ir con tiempo para tener un mesa.
Voy a volver !!",5.0,5.0,5.0,
Andres. bal,,,1,06/11/2021,"Las empanadas de carne adentro están frías de la heladera. Y no me paso una ves. Paso varias veces.visita f
Día 10/9/19. La piza cruda y fría en el mostrador. 15:16 hs. Van para atrás.
Día 5/4/21. Plena pandemia. El salón lleno como si no pasara nada. Pero lo importante es la Piza. Esta vez la Piza al
corte estaba caliente y abundante queso como en los buenos tiempos. FUERZA!!!!!
SE PUEDE MANTENER LA CALIDAD.",5.0,5.0,5.0,
Hoffman Guerra,,,5,06/11/2022,"Estás pizzas son mis preferidas en CABA , la que pidas será demasiada deliciosa, tienen un sabor único en su salsa, el queso que usan es delicioso. Ahora les tengo que comentar del ambiente, si van acompañados tiene que pasar al área del patio que es espectacularmente familiar y de un ambiente muy europeo, la atención es rápida y buena, los precios corresponden con la calidad de la comida.",5.0,5.0,5.0,
Mariangeles,,,3,06/11/2023,"Fui a probar sus famosas pizzas, lo de arriba excelente, mucha muzza, cebolla, anchoas, pero no me gustó la masa, estaba quemada y apelmazada, deberían mejorar eso, quizás porque hacen mucha cantidad y el lugar se llena, y también mm nos tocó un mozo con mala onda, o quizás tenía algún problema personal, o no sé.
Lo demás todo excelente.",5.0,5.0,5.0,
Miguel,,,3,06/09/2025,"De verdad, nada especial. Una pizza me gustó, otra - no. No estuve en la fila, pero estuve esperando mí comida mucho y tuve que retirarla en manera incómoda.",5.0,5.0,5.0,
Mariana Delgado,,,5,06/11/2023,"Nos recomendó un taxista que fueramos y la verdad que valió la pena la espera.
La comida excelente. Fuimos al salon nuevo al fondo a la izquierda, el servicio a mesa excelente un poco lento por la alta demanda que tiene y es entendible. Capaz que deberian reforzar un poco para los dias que hay alta demanda. Las chicas de recepción super coordinadas para que la espera sea lo menos posible. La ambientación es linda pero pasamos un poco de calor. Si bien tiene aire acondicionado por tuberias no baja lo suficiente para la cantidad de gente que hay. Y el ruido ambiente mata mucho. Le faltaria algo que corte un poco el ruido de las conversaciones en el techo para disminuirlo y hacerlo mas agradable.",5.0,5.0,5.0,
Alex Aparicio,,,5,05/11/2025,"De las mejores pizzas que he comido!!!  Deliciosa, súper, súper recomendable.  Tuve la suerte de ir al teatro en la zona y al terminar la función buscamos un lugar para cenar y por suerte llegamos a la mejor pizza en Buenos Aires.",5.0,5.0,5.0,
Raymond Caceres,,,5,08/06/2025,"Excelente - MIXXTIN TRAVEL CORP. Visito la pizzería y le damos excelencia. No te vas arrepentir.
(Noelia nos asistió muy estupenda ). @mixxtintravel",5.0,5.0,5.0,
Ana Victoria Suter,,,5,08/06/2025,"Me encantó la pizza, pedimos napolitana (tiene ajo y ají, es picantita, muy rica) y una de jamón y abundante cebolla que también estaba deliciosa. Muy lindo el ambiente. La atención excelente, nos recibieron muy bien. Por suerte no había fila y nos dieron una mesa apenas entramos.",5.0,5.0,5.0,
Vic Truffa,,,2,06/11/2023,"Buena atención, mozos desbordados. Nunca me gustó la pizza de acá pero fui porque estaba en la zona. Confirmé porque no me gusta. La fugazzeta más fea de la historia, fría, cruda y tan finita que más parecía una galletita. Carisimo, 10k por persona, un delirio",5.0,5.0,4.0,
Constanza Rozenblum,,,4,05/11/2025,"La pizza muy rica, buen queso aunque le faltaba cocción a la masa. Buena atención. Lástima que sea tan ruidoso y las mesas estén tan juntas. Y los precios acordes a calle Corrientes, turística.",5.0,5.0,5.0,
Pedro Hernandez,,,5,06/11/2023,"Increiblemente deliciosa, no dabamos credito a tanto queso y tanta sabrosura, son muy abundantes, la ultima noche no pudimos con todo. Fuimos 3 veces durante nuestras vacaciones a Buenos Aires y nos megaencanto. No se lo pueden perder.",5.0,5.0,5.0,
Pablo Moreira,,,3,08/07/2025,"Todos hablan de esta pizzeria,  por eso fui con mi flia,  pedimos una fugacetta rellena,  t no me pareció nada del otro mundo... no quiero decir que no era buena, simplemente me esperaba otra cosa, algo mejor. El precio normal, como cualquier otra pizzeria. El local abarrotado, ... encima han puesto más mesas de las q el espacio permite. Así q, no es un ambiente amigable para reunirse, hay q comer y huir del ruido. Ahí no esperen poder conversar de nada. La atención y el precio no son para destacar, normal.",5.0,5.0,5.0,
Celes Castro,,,5,15/10/2025,La recepcionista Ivana fue muy cordial a la hora de atendernos y el moso Lautaro fue muy eficaz y rápido para la atención. Muy recomendable,4.0,5.0,5.0,
ANGELICA ABARCA,,,3,05/11/2025,"Parece un local pequeño, pero es enorme. Es una pizzería muy recomendada, pero creo que hay pizzerías mucho mejores que Guerrín. La masa es gruesa, no de mi gusto, pero el lugar es entretenido y te entregan la mejor atención que se puede en un local tan grande. Para tener en cuenta: las pizzas grandes son bastante grandes y contundentes.",5.0,5.0,4.0,
Lucas Carrizo,,,5,06/11/2023,"Fui un sábado y estaba explotado de gente, así q decidí comer en la barra porq iba más rápido...
Probé varias porciones y me gustaron todas a excepción de la faina q era MUY fina y estaba congelada... fue el único punto flojo por así decirlo pero valio mucho la pena..",5.0,4.0,5.0,
Adrian Pereyra,,,4,05/11/2025,"De verdad vale la pena esperar en la cola y esperar probar está pizza , es y será un clásico para ir . Anda con tiempo si vas sábado o viernes por la noche . Se llena ( se llena ) paciencia y plata ( los nenes chiquitos no sería para ir ya que no hay mucho espacio para que se muevan es más de adolecentes y comer pasar un buen rato ver los cuadros de famosos y disfrutar de la pizza . Precios y atención muy buena . ( Volveremos y tendremos imágenes ya que esta vez solo tengo la cola del lugar y que para contar corre rápido por más larga que la veas ).",5.0,5.0,4.0,
Sofia Romano,,,4,05/11/2025,"Muchas gracias Ernesto por la buena recomendación de postre! Ni hablar de la pizza!
Gracias claudia por hacernos pasar rápido a nuestra mesa y por tu servicio!",5.0,5.0,5.0,
Karina Fernanda Sanchez,,,5,05/11/2025,"Excelente atención desde la fila acompañada por Yanet y Milagros, hasta el mozo Sebastian.  Deliciosas las pizzas,  pasamos un momento muy agradable.",5.0,5.0,5.0,
Franco Alemany,,,5,07/08/2025,"Es un lugar emblemático de Buenos Aires visita obligada para todos aquellos que deseen comer bien, y conocer un lugar con historia.
Punto extra para la atención de Daniel, muy amable, servicial y atento a cada necesidad del comensal.
Sin dudas siempre es una buena opción volver a  Guerrin.",4.0,5.0,5.0,
Juan Martin Torres,,,5,22/10/2025,"Muy rico todo y buena atención
Nos atendieron cativa y andreolli",5.0,5.0,3.0,
Franco Laurita,,,2,22/10/2025,"La verdad que bajo mucho la calidad con el tema masa muy quemada y la muzarrella muy rica,los mozos estan a full tuve que pagar en caja porque si esperaba me iba mañana",5.0,4.0,5.0,
Carolina Castaños,,,5,05/11/2025,"Excelente ! Fuimos al patio nos encantó, accedimos rápido a la mesa, muy buena la pizza, empanadas y faina. Excelente la atención rapidez y cordialidad de Marina y Lautaro.",5.0,5.0,4.0,
Belén Bertola,,,5,08/02/2025,"Una pizza que nunnnca falla, riquísima. Esta vez nos atendió Franco, muy atento y rápido con todo! Lo único malo es la cantidad de gente y el bullicio.",3.0,4.0,4.0,
Patricia Navarro,,,1,05/11/2025,"La pizza tiene mucho queso, la bandeja de madera es chica porque al traerla se viene cayendo todo y no te dan para servirla, o sea que tenes que hacer malabarismo para colocar una porcion en el plato. Más allá de eso, no está mal, pero viene sin aceitunas ni orégano, ah y la salsa es inexistente. La empanada de carne al horno, salvo porque estaba quemada un poco abajo, muy, pero muy rica. Controlen el horno y 10 de 10. Los vasos de afuera, uno rajado y el otro sucio, en fin desde que vivo acá nunca había venido, aunque probé pizzas en varios países, incluido Italia y la verdad que NO, no es pizza italiana definitivamente, y el baño directamente  no recomiendo ni que se acerquen. Los mozos bastante atentos. En fin no volveré, y ahora entiendo porque no ka  había visitado antes.",5.0,4.0,5.0,
Amelia Zapata,,,5,07/08/2025,Buenísimo la atención! Un genio Lautaro!,4.0,5.0,5.0,
Farmacia Migliore,,,5,05/11/2025,"Excelente  lugar. Impresionante lo rica y sabrosa que son las pizzas !! Inigualables. La atención  es para destacar, muy agradecidos en esta ocasión  a DUARTE! Muy amablemente  y atento. Hermosa  cena. 100% recomendable .",5.0,5.0,5.0,
Elizabeth Pacheco “Eli”,,,5,07/08/2025,Gracias Zoe por la recomendación y por compartir la gran pizza.,5.0,5.0,5.0,
Patricia Sanchez,,,5,05/11/2025,"Muy buena atención, precios adecuados. Las empanadas de carne son muy recomendable como entrada y luego cuentan con muchas variedades de pizzas",5.0,5.0,5.0,
Lucas Damian Delfino,,,5,05/11/2025,"Muy rica la comida, sinceramente pasamos rápido para la gente que había y la comida demoro muy poco. Los chicos que nos atendieron, unos genios Erwin e Ivana",5.0,5.0,5.0,
Pedro C,,,5,05/11/2025,"Brutal.
Se llena mucho cualquier dia de la semana, tuvimos que hacer como 5 minutos de cola fuera y luego otros 5 minutos dentro hasta que nos dieron mesa.
Para 4 personas pedimos 4 empanadas y una pizza grande (mitad morrones con aceitunas y mitad Napolitana). Sumando las cervezas y refrescos quedó todo como en 25usd.
Nos quedamos bárbaro con eso y la comida estaba riquisima.
El servicio fue rápido y agradable (nos sirvieron en menos de 15 minutos desde que pedimos).
El lugar muy bien ambientado, simulando conventillos de la epoca, es espacioso y de temperatura/ruido estaba bien.",5.0,5.0,5.0,
Sofia Ramis,,,5,06/09/2025,"Muy bueno todo, excelente servicio más allá de la cantidad de gente que había en el local. Agradecida de la atención que nos brindaron antonella, marina y Esteban.",5.0,5.0,5.0,
Cecilia O'Toole,,,5,05/11/2025,Un lujo la experiencia! El patio muy lindo para sentarse<3 gracias a Trinidad y Esteban que nos atendieron muy bien,5.0,5.0,4.0,
Matías Monroy,,,5,06/11/2023,"Tienen una variedad increíble de pizzas, nosotros pedimos una de alcachofa que estaba riquísima y contundente.
El local es inmensamente grande con distintas salas. La decoración aporta mucho a la estética tradicional y tiene detalles por todos lados.
Falta mejorar un poco la atención del personal pero definitivamente volveríamos. Muy recomendado para comer pizzas.",3.0,5.0,5.0,
Isaac Choque,,,5,08/06/2025,Excelente comida y Atención precios altos pero vale la pena,5.0,5.0,5.0,
Tadeo Gómez Coll,,,4,05/11/2025,"Una de las mejores pizzas que probé. Creo que la clave es la cantidad de queso que le ponen.
El garrón es la espera que tiene y que están todos pegados adentro, pero sin duda una experiencia que si o si hay que tener en BA.",5.0,5.0,5.0,
Mara Espinoza,,,5,10/03/2025,"Iván y Cristin unos genios, re rico todo, la atención excelente",5.0,5.0,5.0,
Antonella Celentano,,,5,05/11/2025,"Espectacular, a pesar que esperamos en la entrada, (una locura por ser lunes), la experiencia fue muy buena, Anto en la puerta súper amable, y Daniel en el patio nos atendió muy bien.",4.0,4.0,5.0,
Fernando Córdoba,,,4,08/07/2025,"La comida estaba deliciosa y llenadora. Pedimos fugazza de muzzarella y una muzzarella con jamón.

El servicio fue muy agradable. Nos atendió un joven amable y simpático.

El ambiente era ruidoso y sofocante. Muy linda decoracion e iluminación; por la cantidad de gente, se demoraron unos minutos en ubicarnos en la mesa para comer.",5.0,5.0,3.0,
Paula Pocatino,,,5,09/04/2025,Excelente lugar y atención. Beto un genio y súper servicial,5.0,1.0,1.0,
cesar severo,,,5,06/09/2025,"17/08/25 Excelente lugar.. fuimos un viernes por la noche 22:30 hs , fila afuera con espera de más de 50 personas (casi media cuadra) en 25 minutos ya estábamos adentro, un lujo, lugar enorme",5.0,2.0,5.0,
Lidia Vásquez,,,5,08/06/2025,"Deliciosa pizza, me encantó. Super recomendado, además, el servicio al cliente es muy bueno. Es un lugar enorme, jamás pensamos que era un restaurante tan grande una vez entramos, al ser tan grande y tan visitado, la cantidad de gente es exagerada, igual la comida la sirven en un tiempo óptimo, no hay que esperar mucho por la comida, lo cual es sumamente bueno el servicio. Lo único que afecta es la cantidad de gente hablando, por lo cual no es un ambiente tan ameno por tanto ruido, pero vale la pena visitar el lugar, es sumamente rico y los sabores que ofrecen es muy variado. La decoración del lugar es muy bonita además y los baños muy bien.",5.0,5.0,4.0,
Carlitos Pereira,,,5,08/07/2025,Tremendo! Primera vez en guerrin y conseguimos para sentarnos. La atención de Lautaro espectacular. Nos preguntó como iba todo y nos ayudó a cambiarnos de lugar. Marina un amor y una experiencia hermosa,4.0,5.0,5.0,
Edus B,,,5,06/09/2025,Excelente!!! Abundante!!! Vale la pena!!! Atención rápida a pesar de la cantidad de personas q se sientan en sus mesas... gracias!,5.0,5.0,5.0,
Ariel Alejandro Sagaut,,,4,06/11/2022,"Rico, el precio normal, no es la mejor pizza de buenos aires pero es un clásico. El lugar lindo, un mundo de gente eso si, bastante espera para todo.",5.0,5.0,5.0,
martin piccolini,,,5,05/11/2025,"Vinimos a comer después del teatro, no tuvimos que esperar ni 5 minutos y comimos muy rico. La recepcionista Marina muy atenta, y nuestro mozo Erwin muy simpático y amable",5.0,5.0,5.0,
juan del franco,,,4,06/11/2023,"Un clásico de Buenos Aires . Guerrin. Muy buena pizza con cantidad de variedades para elegir . Salones inmensos que entran muchísima gente .
La atención de los mozos deja mucho que desear",5.0,5.0,4.0,
